source,id_str,text,is_retweet,retweet_count,favorite_count
Twitter for iPhone,9.39E+17,"Today, our entire nation pauses to REMEMBER PEARL HARBOR—and the brave warriors who on that day stood tall and fought for America. 

God Bless our HEROES who wear the uniform, and God Bless the United States of America. #PearlHarborRemembranceDay🇺🇸 https://t.co/qGhlsPlxtH",FALSE,22167,81641
Twitter for iPhone,9.39E+17,"National Pearl Harbor Remembrance Day - “A day that will live in infamy!” December 7, 1941",FALSE,23144,107055
Twitter for iPhone,9.39E+17,Go get the new book on Andrew Jackson by Brian Kilmeade...Really good. @foxandfriends,FALSE,10350,55973
Twitter for iPhone,9.39E+17,I have determined that it is time to officially recognize Jerusalem as the capital of Israel. I am also directing the State Department to begin preparation to move the American Embassy from Tel Aviv to Jerusalem... https://t.co/YwgWmT0O8m,FALSE,39791,135522
Twitter for iPhone,9.38E+17,"Join me live from the @WhiteHouse via #Periscope
https://t.co/wLXKoISSTG",FALSE,13233,47469
Twitter for iPhone,9.38E+17,Our thoughts and prayers are with everyone in the path of California’s wildfires. I encourage everyone to heed the advice and orders of local and state officials. THANK YOU to all First Responders for your incredible work! https://t.co/g9y9PkB352,FALSE,14015,67014
Twitter for iPhone,9.38E+17,MAKE AMERICA GREAT AGAIN!,FALSE,48894,189106
Twitter for iPhone,9.38E+17,"Join me this Friday in Pensacola, Florida at the Pensacola Bay Center! Tickets: https://t.co/zA7SGgWqBE https://t.co/QzFdxQdgAL",FALSE,12717,51327
Twitter for iPhone,9.38E+17,"Yesterday, I was thrilled to be with so many WONDERFUL friends, in Utah’s MAGNIFICENT Capitol.

It was my honor to sign two Presidential Proclamations that will modify the national monuments designations of both Bears Ears and Grand Staircase Escalante...
https://t.co/jiTHcPovCi https://t.co/dIpdAUVoRB",FALSE,14747,67604
Twitter for iPhone,9.38E+17,A must watch: Legal Scholar Alan Dershowitz was just on @foxandfriends talking of what is going on with respect to the greatest Witch Hunt in U.S. political history. Enjoy!,FALSE,18746,75521
Twitter for iPhone,9.38E+17,"With the great vote on Cutting Taxes, this could be a big day for the Stock Market - and YOU!",FALSE,16783,91085
Twitter for iPhone,9.38E+17,"Putting Pelosi/Schumer Liberal Puppet Jones into office in Alabama would hurt our great Republican Agenda of low on taxes, tough on crime, strong on military and borders...&amp; so much more. Look at your 401-k’s since Election. Highest Stock Market EVER! Jobs are roaring back!",FALSE,22222,96062
Twitter for iPhone,9.38E+17,"Democrats refusal to give even one vote for massive Tax Cuts is why we need Republican Roy Moore to win in Alabama. We need his vote on stopping crime, illegal immigration, Border Wall, Military, Pro Life, V.A., Judges 2nd Amendment and more. No to Jones, a Pelosi/Schumer Puppet!",FALSE,26497,97402
Twitter for iPhone,9.37E+17,Report: “ANTI-TRUMP FBI AGENT LED CLINTON EMAIL PROBE”  Now it all starts to make sense!,FALSE,38584,127451
Twitter for iPhone,9.37E+17,"People who lost money when the Stock Market went down 350 points based on the False and Dishonest reporting of Brian Ross of @ABC News (he has been suspended), should consider hiring a lawyer and suing ABC for the damages this bad reporting has caused - many millions of dollars!",FALSE,37592,124757
Twitter for iPhone,9.37E+17,"After years of Comey, with the phony and dishonest Clinton investigation (and more), running the FBI, its reputation is in Tatters - worst in History! But fear not, we will bring it back to greatness.",FALSE,29973,122738
Twitter for iPhone,9.37E+17,"Tainted (no, very dishonest?) FBI “agent’s role in Clinton probe under review.” Led Clinton Email probe. @foxandfriends  Clinton money going to wife of another FBI agent in charge.",FALSE,26385,87925
Twitter for iPhone,9.37E+17,Such a total miscarriage of Justice in San Francisco! https://t.co/MSIkBCKF3t,FALSE,19726,71328
Twitter for iPhone,9.37E+17,I never asked Comey to stop investigating Flynn. Just more Fake News covering another Comey lie!,FALSE,22966,94011
Twitter for iPhone,9.37E+17,"Congratulations to @ABC News for suspending Brian Ross for his horrendously inaccurate and dishonest report on the Russia, Russia, Russia Witch Hunt. More Networks and “papers” should do the same with their Fake News!",FALSE,27913,107940
Twitter for iPhone,9.37E+17,"Many people in our Country are asking what the “Justice” Department is going to do about the fact that totally Crooked Hillary, AFTER receiving a subpoena from the United States Congress, deleted and “acid washed” 33,000 Emails? No justice!",FALSE,33363,114947
Twitter for iPhone,9.37E+17,"So General Flynn lies to the FBI and his life is destroyed, while Crooked Hillary Clinton, on that now famous FBI holiday “interrogation” with no swearing in and no recording, lies many times...and nothing happens to her? Rigged system, or just a double standard?",FALSE,43931,144704
Twitter for iPhone,9.37E+17,Great job First Lady Melania! https://t.co/TRuvaftPcD,FALSE,14716,80603
Twitter for iPhone,9.37E+17,"62 years ago this week, a brave seamstress in Montgomery, Alabama uttered one word that changed history... https://t.co/eOvCBcMIKX",FALSE,27245,98509
Twitter for iPhone,9.37E+17,I had to fire General Flynn because he lied to the Vice President and the FBI. He has pled guilty to those lies. It is a shame because his actions during the transition were lawful. There was nothing to hide!,FALSE,31645,116657
Twitter for iPhone,9.37E+17,Biggest Tax Bill and Tax Cuts in history just passed in the Senate. Now these great Republicans will be going for final passage. Thank you to House and Senate Republicans for your hard work and commitment!,FALSE,28410,128236
Twitter for iPhone,9.37E+17,We are one step closer to delivering MASSIVE tax cuts for working families across America. Special thanks to @SenateMajLdr Mitch McConnell and Chairman @SenOrrinHatch for shepherding our bill through the Senate. Look forward to signing a final bill before Christmas! https://t.co/gmWTny3SfS,FALSE,17324,71463
Twitter for iPhone,9.37E+17,"Economists on the TAX CUTS and JOBS ACT:

“The enactment of a comprehensive overhaul - complete with a lower corporate tax rate - will IGNITE our ECONOMY with levels of GROWTH not SEEN IN GENERATIONS...” https://t.co/2vCBDtLh3C",FALSE,15817,60513
Twitter for iPhone,9.37E+17,"The media has been speculating that I fired Rex Tillerson or that he would be leaving soon - FAKE NEWS! He’s not leaving and while we disagree on certain subjects, (I call the final shots) we work well together and America is highly respected again!
https://t.co/FrqiPLFJ1E",FALSE,22573,88187
Twitter for iPhone,9.37E+17,Republicans Senators are working hard to pass the biggest Tax Cuts in the history of our Country. The Bill is getting better and better. This is a once in a generation chance. Obstructionist Dems trying to block because they think it is too good and will not be given the credit!,FALSE,17840,82098
Twitter for iPhone,9.37E+17,The jury was not told the killer of Kate was a 7 time felon. The Schumer/Pelosi Democrats are so weak on Crime that they will pay a big price in the 2018 and 2020 Elections.,FALSE,31017,120510
Twitter for iPhone,9.37E+17,"The Kate Steinle killer came back and back over the weakly protected Obama border, always committing crimes and being violent, and yet this info was not used in court. His exoneration is a complete travesty of justice. BUILD THE WALL!",FALSE,35841,130478
Twitter for iPhone,9.36E+17,A disgraceful verdict in the Kate Steinle case! No wonder the people of our Country are so angry with Illegal Immigration.,FALSE,45448,158890
Twitter for iPhone,9.36E+17,"The Christmas Story begins 2,000 years ago with a mother, a father, their baby son and the most extraordinary gift of all—the gift of God’s love for all of humanity.

Whatever our beliefs, we know that the birth of Jesus Christ and the story of his life... https://t.co/P94C3LjWlx",FALSE,48641,154798
Twitter for iPhone,9.36E+17,"Today is a day that I’ve been looking very much forward to ALL YEAR LONG. It is one that you have heard me speak about many times before. 

Now, as President of the United States, it is my tremendous honor to finally wish America and the world, a very MERRY CHRISTMAS! https://t.co/cTvdlUkfHV",FALSE,28878,114046
Twitter for iPhone,9.36E+17,"Our FIFTH 1K milestone of 2017!
#DOW24K #MAGA https://t.co/NoVt1uFp0y",FALSE,13075,54588
Twitter for iPhone,9.36E+17,"Today, it was my great honor to meet with the Crown Prince of Bahrain at the @WhiteHouse. Bahrain and the United States are important partners.

During the Crown Prince’s visit, he is advancing $9 BILLION in commercial deals, including finalizing the purchase of F-16’s... https://t.co/vYuw7UGYmN",FALSE,10519,47414
Twitter for iPhone,9.36E+17,Thank you @SenOrrinHatch. Let’s continue MAKING AMERICA GREAT AGAIN! https://t.co/PIv9OAVZcf https://t.co/6egRvuwj1l,FALSE,14497,52926
Twitter for iPhone,9.36E+17,"The Dow just broke 24,000 for the first time (another all-time Record). If the Dems had won the Presidential Election, the Market would be down 50% from these levels and Consumer Confidence, which is also at an all-time high, would be “low and glum!”",FALSE,22087,100005
Twitter for iPhone,9.36E+17,Stock Market hits new Record High. Confidence and enthusiasm abound. More great numbers coming out!,FALSE,16011,88557
Twitter for iPhone,9.36E+17,"The Chinese Envoy, who just returned from North Korea, seems to have had no impact on Little Rocket Man. Hard to believe his people, and the military, put up with living in such horrible conditions. Russia and China condemned the launch.",FALSE,16907,76452
Twitter for iPhone,9.36E+17,The Failing @nytimes has totally gone against the Social Media Guidelines that they installed to preserve some credibility after many of their biased reporters went Rogue!  @foxandfriends,FALSE,12452,54599
Twitter for iPhone,9.36E+17,"The Failing @nytimes, the pipe organ for the Democrat Party, has become a virtual lobbyist for them with regard to our massive Tax Cut Bill. They are wrong so often that now I know we have a winner!",FALSE,14948,63419
Twitter for iPhone,9.36E+17,Funny to hear the Democrats talking about the National Debt when President Obama doubled it in only 8 years!,FALSE,36469,131420
Media Studio,9.36E+17,"“Had the information (Crooked Hillary’s emails) been released there would have been harm to National Security....""
Charles McCullough
Fmr Intel Comm Inspector General https://t.co/b0tLW5TVhX",FALSE,20727,59143
Twitter for iPhone,9.36E+17,The only people who don’t like the Tax Cut Bill are the people that don’t understand it or the Obstructionist Democrats that know how really good it is and do not want the credit and success to go to the Republicans!,FALSE,18643,80814
Twitter for iPhone,9.36E+17,The House of Representatives seeks contempt citations(?) against the JusticeDepartment and the FBI for withholding key documents and an FBI witness which could shed light on surveillance of associates of Donald Trump. Big stuff. Deep State. Give this information NOW! @FoxNews,FALSE,23824,73725
Twitter for iPhone,9.36E+17,".@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",FALSE,40409,119072
Twitter for iPhone,9.36E+17,"Theresa @theresamay, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",FALSE,4860,14530
Twitter for iPhone,9.36E+17,"Now, we have a once in a lifetime opportunity to RESTORE AMERICAN PROSPERITY – and RECLAIM AMERICA’S DESTINY.

But in order to achieve this bright and glowing future, the SENATE MUST PASS TAX CUTS – and bring Main Street roaring back to life!
https://t.co/jMNwEMrbbr https://t.co/3Niu0thp1D",FALSE,12924,52666
Twitter for iPhone,9.36E+17,"A vote to CUT TAXES is a vote to PUT AMERICA FIRST. It is time to take care of OUR WORKERS, to protect OUR COMMUNITIES, and to REBUILD OUR GREAT COUNTRY! https://t.co/wW3QNxcCHf https://t.co/sRL2yRK6k2",FALSE,11531,48832
Twitter for iPhone,9.36E+17,"This week, the Senate can join the House &amp; take a strong stand for the Middle Class families who are the backbone of America. Together, we will give the American people a big, beautiful Christmas present-a massive tax cut that lets Americans keep more of their HARD-EARNED MONEY! https://t.co/9jddEW2Oo5",FALSE,12542,54882
